what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1377260687541
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377260687541
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377260706228
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377260716043
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377260716095
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377260716128
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377260724143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377260887249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377266590032
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1377266590083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377266591837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377266593562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377266645666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377266649805
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377266663428
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377266663629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377266663666
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377266663687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377266708406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377266772638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377266772669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377266777336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377266784263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267018762
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377267023835
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1377267026322
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377267027167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1377267029224
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377267033092
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377267033295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377267033329
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377267033349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377267037861
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1377267039690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377267042601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1377267052621
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377267053679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1377267058835
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1377267100408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267101200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267102069
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1377267105107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267105825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267106670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267119043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267896551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267903787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377267937676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377268125122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377268927265
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377268927334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377268928206
