what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1366104151561
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1366104151643
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1366104151673
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1366104151763
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1366104151802
started,bundle,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui",1366104151830
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1366104151830
os,sysinfo,,,"linux",1366104151833
arch,sysinfo,,,"x86",1366104151833
ws,sysinfo,,,"gtk",1366104151833
locale,sysinfo,,,"en_GB",1366104151833
processors,sysinfo,,,"4",1366104151833
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1366104151833
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1366104151833
java.specification.name,sysinfo,,,"Java Platform API Specification",1366104151833
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366104151833
java.specification.version,sysinfo,,,"1.6",1366104151833
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1366104151833
java.version,sysinfo,,,"1.6.0_27",1366104151833
java.vm.info,sysinfo,,,"mixed mode, sharing",1366104151833
java.vm.name,sysinfo,,,"OpenJDK Client VM",1366104151833
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366104151833
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366104151833
java.vm.specification.version,sysinfo,,,"1.0",1366104151833
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1366104151834
java.vm.version,sysinfo,,,"20.0-b12",1366104151834
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1366104152950
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1366104153143
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1366104153662
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1366104154313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366104158417
